-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
 GPRCEX1     02E304  PSB       04.312  07:19:10.06  00008064  7.1  00004096  00000768  00007296
 GPRCEX2     02E307  PSB       04.312  07:19:10.06  00008064  7.1  00004096  00000768  00007296
 IARDUPES    02E30A  PSB       04.312  07:19:10.06  00008000  7.1  00008192  00000704  00007296
 ICSPSEC     02E30D  PSB       04.312  07:19:10.06  00002560  7.1  00001280  00000384  00002176
 ICSPSECQ    02E310  PSB       04.312  07:19:10.06  00002560  7.1  00001280  00000384  00002176
 IGAYE10B    02E313  PSB       04.312  07:19:10.06  00004224  7.1  00020416  00000576  00003648
 IGAYE10C    02E401  PSB       04.312  07:19:10.06  00004160  7.1  00003456  00000576  00003584
 IIAPMPSB    02E404  PSB       04.312  07:19:10.06  00002880  7.1  00020160  00000384  00002496
 IMSAAAUP    02E407  PSB       04.312  07:19:10.06  00003392  7.1  00009920  00000320  00003072
 IMSCAAAL    02E40A  PSB       04.312  07:19:10.06  00002432  7.1  00001216  00000320  00002112
 IMSCEMBP    02E40D  PSB       04.312  07:19:10.06  00003008  7.1  00013184  00000384  00002624
 IMSCOLDL    02E410  PSB       04.312  07:19:10.06  00002432  7.1  00001280  00000320  00002112
 IMSCSFMP    02E413  PSB       04.312  07:19:10.06  00002560  7.1  00001536  00000320  00002240
 IMSDB001    02E416  PSB       04.312  07:19:10.06  00003840  7.1  00008192  00000384  00003456
 IMSDB002    02E419  PSB       04.312  07:19:10.06  00003840  7.1  00008192  00000384  00003456
 IMSDCSYP    02E41C  PSB       04.312  07:19:10.06  00000384  7.1  00000000  00000384  00000000
 IMSENTL0    02E41E  PSB       04.312  07:19:10.06  00002816  7.1  00023872  00000320  00002496
 IMSENTS     02E421  PSB       04.312  07:19:10.06  00002816  7.1  00020288  00000320  00002496
 IMSEN2L0    02E503  PSB       04.312  07:19:10.06  00002816  7.1  00023872  00000384  00002432
 IMSERRIL    02E506  PSB       04.312  07:19:10.06  00002560  7.1  00001728  00000320  00002240
 IMSFCTRP    02E509  PSB       04.312  07:19:10.06  00002624  7.1  00002048  00000384  00002240
 IMSGNSLD    02E50C  PSB       04.312  07:19:10.06  00002688  7.1  00001344  00000384  00002304
 IMSMSAP1    02E50F  PSB       04.312  07:19:10.06  00003392  7.1  00004096  00000320  00003072
 IMSMSAP3    02E516  PSB       04.312  07:19:10.06  00002752  7.1  00001472  00000384  00002368
 IMSMSAP4    02E519  PSB       04.312  07:19:10.06  00003648  7.1  00002304  00000384  00003264
1 16:59:37  04.313 - ACB DIRECTORY LIST FOR LIBRARY - K9210P.IMSA.ACBLIB
-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
0IMSMSAP5    02E51E  PSB       04.312  07:19:10.06  00002496  7.1  00001728  00000384  00002112
 IMSMSAP6    02E525  PSB       04.312  07:19:10.06  00002816  7.1  00001472  00000384  00002432
 IMSMSGL     02E601  PSB       04.312  07:19:10.06  00002816  7.1  00002048  00000448  00002368
 IMSPCTLT    02E604  PSB       04.312  07:19:10.06  00003008  7.1  00004992  00000320  00002688
 IMSPDCCP    02E607  PSB       04.312  07:19:10.06  00003008  7.1  00002432  00000512  00002496
 IMSPDCDL    02E60A  PSB       04.312  07:19:10.06  00003520  7.1  00014144  00000512  00003008
 IMSPDCSS    02E60D  PSB       04.312  07:19:10.06  00003392  7.1  00014080  00000512  00002880
 IMSPDCUP    02E610  PSB       04.312  07:19:10.06  00003520  7.1  00014144  00000512  00003008
 IMSPMFJW    02E613  PSB       04.312  07:19:10.06  00004160  7.1  00020160  00000512  00003648
 IMSPMFJ2    02E616  PSB       04.312  07:19:10.06  00002944  7.1  00020160  00000320  00002624
 IMSPMFRC    02E619  PSB       04.312  07:19:10.06  00004032  7.1  00020160  00000512  00003520
 IMSPMFRO    02E61C  PSB       04.312  07:19:10.06  00002816  7.1  00020160  00000320  00002496
 IMSPMF0A    02E701  PSB       04.312  07:19:10.06  00003904  7.1  00020160  00000512  00003392
 IMSPMF0B    02E704  PSB       04.312  07:19:10.06  00002816  7.1  00029760  00000320  00002496
 IMSPMF0C    02E707  PSB       04.312  07:19:10.06  00004096  7.1  00030016  00000640  00003456
 IMSPMF0D    02E70A  PSB       04.312  07:19:10.06  00002880  7.1  00020160  00000384  00002496
 IMSPMF0E    02E70D  PSB       04.312  07:19:10.06  00004096  7.1  00030016  00000640  00003456
 IMSPMF0F    02E710  PSB       04.312  07:19:10.06  00004096  7.1  00030016  00000640  00003456
 IMSPMF0G    02E713  PSB       04.312  07:19:10.06  00004096  7.1  00030016  00000640  00003456
 IMSPMF0H    02E716  PSB       04.312  07:19:10.06  00004096  7.1  00030016  00000640  00003456
 IMSPMF0I    02E719  PSB       04.312  07:19:10.06  00004096  7.1  00030016  00000640  00003456
 IMSPNBBC    02E71C  PSB       04.312  07:19:10.06  00002624  7.1  00002048  00000384  00002240
 IMSPPVDD    02E804  PSB       04.312  07:19:10.06  00002624  7.1  00001792  00000384  00002240
 IMSPPVLD    02E807  PSB       04.312  07:19:10.06  00002752  7.1  00001984  00000384  00002368
 IMSPRINT    02E80A  PSB       04.312  07:19:10.06  00002752  7.1  00001472  00000512  00002240
 IMSPRLKL    02E80D  PSB       04.312  07:19:10.06  00002496  7.1  00001344  00000320  00002176
 IMSPRT1     02E810  PSB       04.312  07:19:10.06  00002624  7.1  00001728  00000384  00002240
 IMSPRT2     02E813  PSB       04.312  07:19:10.06  00002624  7.1  00001728  00000384  00002240
 IMSPRT3     02E816  PSB       04.312  07:19:10.06  00002624  7.1  00001728  00000384  00002240
 IMSPRT4     02E819  PSB       04.312  07:19:10.06  00002624  7.1  00001728  00000384  00002240
 IMSRTELD    02E81C  PSB       04.312  07:19:10.06  00004608  7.1  00008000  00000384  00004224
 IMSRTSPA    02E81F  PSB       04.312  07:19:10.06  00004736  7.1  00008064  00000384  00004352
 IMSTIIFI    02E822  PSB       04.312  07:19:10.06  00000384  7.1  00000000  00000384  00000000
 IMS006      02E901  PSB       04.312  07:19:10.06  00002944  7.1  00002304  00000384  00002560
 INTMICD     02E904  PSB       04.312  07:19:10.06  00009856  7.1  00013312  00001024  00008832
 INTMIC0     02E907  PSB       04.312  07:19:10.06  00009920  7.1  00013312  00001024  00008896
 INTMIC1     02E90A  PSB       04.312  07:19:10.06  00009856  7.1  00013312  00001024  00008832
 INTMIC2     02E90D  PSB       04.312  07:19:10.06  00009856  7.1  00013312  00001024  00008832
 INTMIC3     02EA01  PSB       04.312  07:19:10.06  00009856  7.1  00013312  00001024  00008832
 INTMIC4     02EA04  PSB       04.312  07:19:10.06  00009856  7.1  00013312  00001024  00008832
 INTMIC5     02EA07  PSB       04.312  07:19:10.06  00009856  7.1  00013312  00001024  00008832
 INTMIC6     02EA0A  PSB       04.312  07:19:10.06  00009856  7.1  00013312  00001024  00008832
 INTMIC7     02EB01  PSB       04.312  07:19:10.06  00009856  7.1  00013312  00001024  00008832
 INTMIC9     02EB04  PSB       04.312  07:19:10.06  00010048  7.1  00013312  00001024  00009024
 INTMIX1     02EB07  PSB       04.312  07:19:10.06  00009856  7.1  00013312  00001024  00008832
 INTMIX2     02EB0A  PSB       04.312  07:19:10.06  00009856  7.1  00013312  00001024  00008832
 INTMIX3     02EC01  PSB       04.312  07:19:10.06  00009856  7.1  00013312  00001024  00008832
 INTMIX4     02EC04  PSB       04.312  07:19:10.06  00009856  7.1  00013312  00001024  00008832
 INTMMF0A    02EC07  PSB       04.312  07:19:10.06  00005568  7.1  00020416  00000768  00004800
 INTMMF99    02EC0A  PSB       04.312  07:19:10.06  00005568  7.1  00020416  00000768  00004800
1 16:59:37  04.313 - ACB DIRECTORY LIST FOR LIBRARY - K9210P.IMSA.ACBLIB
-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
0IRDABMP     02EC0D  PSB       04.312  07:19:10.06  00000512  7.1  00000000  00000512  00000000
 IRDAMPP     02EC0F  PSB       04.312  07:19:10.06  00000512  7.1  00000000  00000512  00000000
 IRTADLDT    02EC11  PSB       04.312  07:19:10.06  00004672  7.1  00008064  00000384  00004288
 IRTALDAM    02EC14  PSB       04.312  07:19:10.06  00003008  7.1  00004992  00000320  00002688
 IRTALTCR    02ED01  PSB       04.312  07:19:10.06  00002624  7.1  00004864  00000320  00002304
 IRTBTLDT    02ED04  PSB       04.312  07:19:10.06  00004608  7.1  00007104  00000384  00004224
 IRTPCDBL    02ED07  PSB       04.312  07:19:10.06  00002496  7.1  00004672  00000320  00002176
 IRTUCDBL    02ED0A  PSB       04.312  07:19:10.06  00002624  7.1  00004864  00000320  00002304
 IRTUPDAT    02ED0D  PSB       04.312  07:19:10.06  00006272  7.1  00008640  00000576  00005696
 JAA30PL     02EE1F  PSB       04.312  07:19:10.06  00013248  7.1  00003648  00003008  00010240
 JA01APL     02EF01  PSB       04.312  07:19:10.06  00011456  7.1  00025984  00002496  00008960
 JA01CPL     02EF04  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA01FPL     02EF07  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA010PL     02EF0A  PSB       04.312  07:19:10.06  00004864  7.1  00001664  00000896  00003968
 JA012PL     02F001  PSB       04.312  07:19:10.06  00013888  7.1  00026560  00002688  00011200
 JA015PL     02F008  PSB       04.312  07:19:10.06  00017280  7.1  00026304  00003648  00013632
 JA02APL     02F00B  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA020PL     02F101  PSB       04.312  07:19:10.06  00027776  7.1  00028544  00005248  00022528
 JA023PL     02F106  PSB       04.312  07:19:10.06  00018752  7.1  00016064  00003264  00015488
 JA026PL     02F301  PSB       04.312  07:19:10.06  00021760  7.1  00009792  00004736  00017024
 JA03APL     02F308  PSB       04.312  07:19:10.06  00026240  7.1  00026304  00005824  00020416
 JA030PL     02F405  PSB       04.312  07:19:10.06  00032128  7.1  00028544  00005312  00026816
 JA04FPL     02F408  PSB       04.312  07:19:10.06  00007424  7.1  00025856  00001472  00005952
 JA045PL     02F501  PSB       04.312  07:19:10.06  00007296  7.1  00025600  00001536  00005760
 JA05APL     02F504  PSB       04.312  07:19:10.06  00005056  7.1  00001920  00000960  00004096
 JA05JPL     02F507  PSB       04.312  07:19:10.06  00008704  7.1  00025856  00001856  00006848
 JA050PL     02F50A  PSB       04.312  07:19:10.06  00005120  7.1  00025536  00000960  00004160
 JA059PL     02F50D  PSB       04.312  07:19:10.06  00006336  7.1  00025600  00001280  00005056
 JA06APL     02F510  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA06BPL     02F601  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA06DPL     02F604  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA06EPL     02F607  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA06FPL     02F60A  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA06GPL     02F60D  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA06HPL     02F610  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA06IPL     02F703  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA06JPL     02F706  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA060PL     02F709  PSB       04.312  07:19:10.06  00006400  7.1  00025600  00001280  00005120
 JA061PL     02F70C  PSB       04.312  07:19:10.06  00006336  7.1  00025600  00001280  00005056
 JA063PL     02F70F  PSB       04.312  07:19:10.06  00006336  7.1  00025600  00001280  00005056
 JA064PL     02F712  PSB       04.312  07:19:10.06  00006464  7.1  00025856  00001280  00005184
 JA065PL     02F801  PSB       04.312  07:19:10.06  00006336  7.1  00025600  00001280  00005056
 JA066PL     02F804  PSB       04.312  07:19:10.06  00006336  7.1  00025600  00001280  00005056
 JA067PL     02F807  PSB       04.312  07:19:10.06  00006336  7.1  00025600  00001280  00005056
 JA068PL     02F80A  PSB       04.312  07:19:10.06  00006336  7.1  00025600  00001280  00005056
 JA069PL     02F80D  PSB       04.312  07:19:10.06  00006336  7.1  00025600  00001280  00005056
 JA07BPL     02F810  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA07FPL     02F901  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA07HPL     02F904  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA07IPL     02F907  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
1 16:59:37  04.313 - ACB DIRECTORY LIST FOR LIBRARY - K9210P.IMSA.ACBLIB
-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
0JA071PL     02F90A  PSB       04.312  07:19:10.06  00006336  7.1  00025600  00001280  00005056
 JA075PL     02F90D  PSB       04.312  07:19:10.06  00006464  7.1  00025856  00001280  00005184
 JA077PL     02F910  PSB       04.312  07:19:10.06  00007616  7.1  00025856  00001600  00006016
 JA078PL     02FA01  PSB       04.312  07:19:10.06  00006464  7.1  00025856  00001280  00005184
 JA08FPL     02FA04  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA085PL     02FA07  PSB       04.312  07:19:10.06  00006336  7.1  00025600  00001280  00005056
 JA09APL     02FA0A  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA09FPL     02FA0D  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 JA090PL     02FB01  PSB       04.312  07:19:10.06  00012224  7.1  00028160  00001984  00010240
 JA095PL     02FB04  PSB       04.312  07:19:10.06  00006336  7.1  00025600  00001280  00005056
 JA80BPL     02FB07  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 JA80CPL     02FB0A  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 JA801PL     02FB0D  PSB       04.312  07:19:10.06  00006528  7.1  00026112  00001280  00005248
 JA802PL     02FB10  PSB       04.312  07:19:10.06  00006656  7.1  00026368  00001280  00005376
 JC80CPL     02FC01  PSB       04.312  07:19:10.06  00011648  7.1  00026368  00002432  00009216
 JC80GPL     02FC04  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 JC80IPL     02FC07  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 JC80JPL     02FC0A  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 JC802PL     02FC0D  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 JC806PL     02FC10  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 JC808PL     02FD01  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 JC809PL     02FD04  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 JC81APL     02FD0F  PSB       04.312  07:19:10.06  00012416  7.1  00025664  00002688  00009728
 JC81BPL     02FD12  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 JC81CPL     02FD15  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 JC81DPL     02FE01  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 JC81EPL     02FE04  PSB       04.312  07:19:10.06  00007360  7.1  00025664  00001600  00005760
 JC81FPL     02FE07  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 JC81GPL     02FE0A  PSB       04.312  07:19:10.06  00010624  7.1  00026560  00002176  00008448
 JC81IPL     02FF01  PSB       04.312  07:19:10.06  00009536  7.1  00025728  00001792  00007744
 JC81JPL     02FF08  PSB       04.312  07:19:10.06  00008640  7.1  00025664  00001856  00006784
 JC810PL     02FF0B  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 JC811PL     02FF0E  PSB       04.312  07:19:10.06  00020480  7.1  00028672  00002944  00017536
 JC812PL     030001  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 JC813PL     030004  PSB       04.312  07:19:10.06  00008576  7.1  00025664  00001856  00006720
 JC814PL     030007  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 JC815PL     03000A  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 JC816PL     03000D  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 JC818PL     030010  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 JC819PL     030013  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 JC82APL     030101  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 JC820PL     030104  PSB       04.312  07:19:10.06  00005120  7.1  00025536  00000960  00004160
 JC83APL     030107  PSB       04.312  07:19:10.06  00011904  7.1  00026560  00002432  00009472
 JC83CPL     03010A  PSB       04.312  07:19:10.06  00011904  7.1  00026560  00002432  00009472
 JC83EPL     030201  PSB       04.312  07:19:10.06  00013952  7.1  00025920  00003008  00010944
 JC83GPL     030204  PSB       04.312  07:19:10.06  00042816  7.1  00028800  00007168  00035648
 JC83IPL     030304  PSB       04.312  07:19:10.06  00042816  7.1  00028800  00007168  00035648
 JC832PL     030404  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 JC834PL     030407  PSB       04.312  07:19:10.06  00009344  7.1  00026368  00001920  00007424
 JC836PL     03040A  PSB       04.312  07:19:10.06  00008640  7.1  00026112  00001792  00006848
1 16:59:37  04.313 - ACB DIRECTORY LIST FOR LIBRARY - K9210P.IMSA.ACBLIB
-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
0JC838PL     03040D  PSB       04.312  07:19:10.06  00008640  7.1  00026112  00001792  00006848
 JC84APL     030501  PSB       04.312  07:19:10.06  00011584  7.1  00026368  00002560  00009024
 JC84CPL     030504  PSB       04.312  07:19:10.06  00064704  7.1  00028800  00009792  00054912
 JC84EPL     030701  PSB       04.312  07:19:10.06  00064704  7.1  00028800  00009792  00054912
